# MJD zeropoint
# subtract zeropoint from all fibre velocities in all orders as a function MJD
59081.799581 -3.149610
59081.814044 -4.718848
59081.817134 -5.822193
59081.823106 -7.429508
59081.824892 -7.309111
59081.826444 -7.669889
59081.828180 -7.957935
59081.843053 -7.696234
59082.251190 -3.903273
59082.334684 8.155046
59082.371371 -8.435796
59082.397409 -8.550398
59082.400153 -9.565141
59082.402502 -9.230875
59082.492876 4.395356
59082.495491 6.322105
59082.502120 10.372432
59082.506025 11.926183
59082.507632 11.016310
59082.510927 9.366576
59082.514062 7.173779
59082.517196 4.195418
59082.520331 2.989961
59082.523465 3.618554
59082.526600 5.778761
59082.529732 7.351239
59082.532867 8.385073
59082.534433 9.664692
59082.536001 9.379662
59082.554103 0.323693
59082.555669 -0.533579
59082.557236 -1.629123
59082.560371 -3.359306
59082.563508 -5.688580
59082.566644 -7.532817
59082.569781 -7.266171
59082.572918 -5.901956
59082.576054 -4.591578
59082.579189 -1.706050
59082.582323 0.598760
59082.585460 1.239008
59082.588595 2.753573
59082.590162 3.580037
59082.591730 3.840776
59082.611178 -5.647208
59082.631338 -6.060073
59082.653882 16.682080
59082.673174 18.757482
59082.726037 -7.640210
59082.748439 -1.354627
59082.757403 13.095609
59082.770259 3.848625
59083.234571 -0.397749
59083.257070 8.798153
59083.605396 -4.804049
59083.662425 11.828971
59084.240248 5.411629
59084.328362 6.926550
59084.350577 9.745955
59084.367793 9.801845
59084.382048 14.684013
59084.396292 12.764313
59084.410547 19.270579
59084.424791 12.025730
59084.441127 -0.121442
59084.458431 -9.890410
59084.472675 -6.592000
59084.486919 -10.211562
59084.511696 -1.706931
59084.525929 -7.141441
59084.542525 -4.000895
59084.558036 13.718609
59084.574629 17.670801
59084.576435 18.440424
59084.580502 20.409358
59084.589152 20.744353
59084.596455 17.486656
59084.600106 15.350308
59084.615148 9.659621
59084.618801 7.248163
59084.626104 4.377873
59084.633407 -0.117357
59084.640710 -0.820243
59084.644361 -2.419125
59084.666265 17.765274
59084.669915 20.203555
59084.677214 24.087496
59084.680864 25.778989
59084.702773 31.945506
59084.706422 30.069736
59084.713722 28.884646
59084.721024 29.157634
59084.728331 31.122539
59084.731986 31.919373
59084.789324 15.296769
59084.792977 15.617130
59084.800280 19.038740
59084.807583 19.807135
59084.811232 21.581776
59084.828956 16.106241
59084.852516 18.619008
59148.379656 15.052906
59148.414709 16.829218
59148.545477 6.847313
59148.608132 6.423434
59148.623558 10.003676
59148.641712 23.922573
59148.655978 38.485618
59148.670211 37.900365
59148.684455 41.658115
59148.698689 49.818824
59148.712944 45.816952
59148.727189 41.706755
59148.741433 27.240060
59148.755666 22.400203
59148.771714 14.810256
59148.792210 7.757748
59149.236229 15.899168
59149.392079 17.954495
59149.406323 17.077388
59149.420567 16.215308
59149.434811 20.627382
59149.456000 17.822892
59149.506615 13.025329
59149.510272 12.123452
59149.513925 10.834534
59149.556072 3.934661
59149.567295 7.902551
59149.568856 9.830996
59149.572782 13.682749
59149.778606 5.826626
59149.789771 12.054022
59267.251639 8.649957
59267.254118 7.004969
59267.256643 5.494667
59267.382048 -3.899087
59267.397510 8.675415
59267.410448 15.957460
59267.412412 19.366096
59267.420269 26.946168
59267.427572 22.993011
59267.431225 17.989197
59267.444625 15.445543
59267.458899 14.029023
59267.473143 17.278199
59267.487387 11.531879
59267.505862 16.843205
59267.507206 14.982670
59267.509125 14.077029
59267.523352 6.821546
59267.534123 11.253665
59267.544894 4.589499
59267.558231 -5.941789
59267.569002 -11.266684
59267.579795 -0.746655
59267.590567 3.183124
59267.605301 4.268802
59267.608099 4.170938
59267.610900 5.616860
59267.625102 10.132180
59267.627478 13.175139
59267.628986 15.324194
59267.643282 13.655087
59267.654043 13.316297
59267.664824 23.540543
59267.680309 21.837485
59267.695663 19.756302
59267.696334 18.431435
59267.697231 17.934028
59267.698165 16.734955
59267.699457 14.655096
59267.701917 11.964838
59267.704828 11.042504
59267.712554 8.663660
59267.718529 12.973052
59267.724504 13.703679
59267.727285 15.989846
59267.741529 11.983449
59267.745175 12.918985
59267.752475 13.096389
59267.759774 12.052748
59267.763427 10.684093
59267.779830 0.877237
59267.793568 2.155124
59267.795340 0.731505
59267.802332 -2.388664
59267.805377 -3.813076
59268.212772 -18.017361
59268.238129 28.889268
59268.240734 33.718999
59268.243590 38.896149
59268.374045 6.025818
59268.396517 12.173422
59268.397527 12.459807
59268.402253 15.657368
59268.410908 17.747090
59268.418228 16.802387
59268.425548 11.004804
59268.429203 8.349009
59268.447665 3.038565
59268.451318 -0.304476
59268.458624 -7.219935
59268.465931 -6.899986
59268.473233 -6.069196
59268.476883 -3.376999
59274.243232 15.363037
59274.259234 -3.520061
59274.379409 10.295145
59274.381249 11.377965
59274.383176 10.451737
59274.413809 8.972497
59274.417064 8.480662
59274.423916 4.954821
59274.426244 3.559974
59274.428596 2.844701
59274.435837 0.223991
59274.442959 0.296949
59274.450265 -0.662004
59274.457572 -2.555400
59274.464867 -5.267643
59274.472184 -5.341414
59274.479501 -6.507970
59274.486817 -8.275096
59274.494117 -11.590468
59274.501426 -12.821702
59274.508736 -13.596015
59274.516046 -12.568860
59274.523345 -10.710189
59274.530644 -7.353264
59274.537943 -4.609925
59274.545243 -3.572420
59274.552542 -1.444732
59274.559841 0.641606
59274.567137 5.340259
59274.574432 10.986608
59274.581728 12.587336
59274.589027 14.010512
59274.596344 11.000945
59274.603660 9.083851
59274.610977 5.946871
59274.618273 4.947394
59274.625569 5.762594
59274.632865 6.700917
59274.640168 6.884815
59274.647470 4.218466
59274.654773 5.064423
59274.662086 5.621491
59274.669399 8.348972
59274.676712 9.517263
59274.684015 11.861835
59274.691318 15.489595
59274.694971 16.275351
59274.740698 10.401489
59274.744294 8.605599
59274.751486 7.890278
59274.758785 5.429857
59274.766084 2.988520
59274.769734 0.327900
59274.784999 -6.904570
59275.218829 -2.003884
59275.277500 15.602297
59275.288762 20.743969
59275.379608 11.299254
59275.394207 6.638820
59275.395634 6.851969
59275.400226 8.029240
59275.404621 9.815239
59275.422145 19.171248
59275.445648 8.459806
59275.459893 7.372081
59275.474137 5.880430
59275.500653 -1.850603
59275.501751 -0.892841
59275.502685 -0.836221
59275.505733 0.683858
59275.506829 0.796341
59275.509501 2.492256
59275.527321 8.403288
59275.530970 12.618853
59275.534620 17.677430
59275.549041 22.479582
59275.559813 23.945883
59275.580887 19.872902
59275.584537 20.442318
59275.591836 19.012049
59275.595486 18.910828
59275.609917 14.731274
59275.622735 10.809327
59275.645334 16.539755
59275.647144 15.214186
59275.654523 13.589528
59275.661680 13.837641
59275.668979 19.088208
59275.672629 20.463475
59275.687050 21.731456
59275.697811 21.100869
59275.748546 26.877188
59275.752198 25.906617
59275.755851 26.124770
59275.768844 24.775366
59275.779616 10.857217
59275.790389 11.572068
59275.806403 13.944304
59275.807461 14.269224
59275.808341 14.903411
59275.809221 15.847590
59275.810276 15.286472
59275.828516 9.092850
59275.831199 10.481439
59275.833949 11.765832
59276.236306 3.349544
59276.247224 7.851307
59276.358467 -10.196386
59276.394133 17.993049
59276.406288 25.717134
59276.425094 27.831163
59276.457659 10.245274
59276.472080 -4.506272
59276.482852 -1.678733
59276.493624 -8.962416
59276.508341 -6.247820
59276.509985 -4.615398
59276.513048 -3.259348
59276.517232 -0.638176
59276.527593 -3.283472
59276.547934 -7.684855
59276.572320 8.436244
59276.583092 11.222214
59276.593874 7.426363
59276.607638 17.130563
59276.618411 19.210704
59276.629182 13.987291
59276.639953 6.336499
59276.674974 11.047754
59276.684882 5.882474
59276.686657 5.180663
59276.690327 6.158657
59276.704519 3.068618
59276.715291 2.866055
59276.726063 12.545048
59276.740265 19.138981
59276.751037 23.868480
59276.761808 32.931211
59276.814029 3.429673
59276.817031 2.760778
59276.819926 0.769923
59277.220931 2.038211
59277.235240 4.247702
59277.402768 5.211044
59277.416834 8.138543
59277.420404 9.289115
59277.427547 9.858372
59277.434842 9.598486
59277.442142 8.178656
59277.449441 6.223658
59277.456737 4.898848
59277.460385 3.682887
59277.487006 -0.272753
59277.490654 0.699882
59277.497953 3.056227
59277.505256 5.330130
59277.512555 5.480895
59277.519854 6.882161
59277.527154 8.115061
59277.534457 10.538874
59277.541756 8.735422
59277.549055 10.043449
59277.556358 8.943751
59277.563657 9.463018
59277.570960 4.737604
59277.578259 2.483362
59277.585565 -0.705459
59277.592868 -1.080655
59277.600174 -1.585420
59277.607477 -0.231664
59277.614780 1.924934
59277.622079 4.179135
59277.629378 4.634414
59277.636678 5.162271
59277.643980 6.230566
59277.651283 7.202609
59277.658586 10.899190
59277.665889 10.973650
59277.673191 12.154880
59277.680494 11.369600
59277.687797 11.050613
59277.695100 9.477255
59277.702402 8.013341
59277.709698 8.441850
59277.713346 9.518021
59277.735260 0.925593
59277.738909 0.368177
59277.746209 0.233429
59277.753518 -0.696444
59277.760828 -0.658238
59277.768138 -0.614395
59277.775437 0.283729
59277.782737 1.399713
59277.786386 1.442766
59277.802369 -1.073886
59278.247326 -0.431746
59278.262812 3.702494
59278.400418 -5.679617
59278.404074 -3.363236
59278.411380 -1.521015
59278.418687 -0.165429
59278.425986 1.397125
59278.429636 2.678672
59278.472368 -2.306134
59278.475722 -1.970569
59278.482430 -2.526867
59278.489733 -1.101862
59278.497036 0.048896
59278.504338 -0.441551
59278.511638 0.741532
59278.518947 -0.033834
59278.526257 0.891394
59278.533567 0.089833
59278.540866 0.562521
59278.548169 1.309786
59278.555471 3.135385
59278.559124 4.080675
59278.581022 8.964335
59278.584672 8.553045
59278.591975 7.098283
59278.599278 8.073152
59278.606580 9.006619
59278.613876 7.660413
59278.617524 7.157217
59278.641690 10.479923
59278.645339 12.448870
59278.652638 12.875100
59278.659938 11.061071
59278.667237 8.545553
59278.674536 6.671777
59278.681836 5.120939
59278.689138 0.429266
59278.696441 -3.756206
59278.703744 -6.634199
59278.711043 -6.490921
59278.718343 -4.664979
59278.725642 -2.250162
59278.732941 -0.549957
59278.740241 -1.329877
59278.747540 -1.058771
59278.754836 -0.806821
59278.762132 3.065054
59278.769428 5.143882
59278.776727 8.070700
59278.784030 9.269642
59278.787681 10.225502
59278.804050 7.006026
59279.262690 1.191823
59279.373877 11.749143
59279.424907 -0.886081
59279.428562 -3.161860
59279.435871 -7.573983
59279.439521 -8.598892
59279.472441 -3.742431
59279.490449 19.293814
59279.499146 25.614413
59279.507833 16.013377
59279.516518 11.791100
59279.525205 2.274755
59279.533902 -5.800533
59279.542588 -9.211371
59279.551284 -7.886279
59279.559970 -9.634156
59279.568657 -4.973105
59279.577342 3.507833
59279.587061 4.654446
59279.595747 7.066319
59279.604444 7.818497
59279.613130 2.143438
59279.621816 5.506112
59279.630502 5.664180
59279.639199 14.615282
59279.647885 11.353582
59279.656571 19.647167
59279.665257 21.297534
59279.673954 10.619723
59279.682640 -0.883365
59279.691326 0.327760
59279.700012 -16.411297
59279.708709 -2.130726
59279.717406 0.501956
59279.726092 9.816392
59279.734789 8.517627
59279.743474 14.003503
59279.752161 14.965736
59280.230508 8.707575
59280.233351 9.980601
59280.236177 11.542259
59280.400008 25.069504
59280.402232 25.900116
59280.409163 27.063626
59280.416205 24.968435
59280.419854 23.256676
59280.438905 21.779601
59280.451919 23.566259
59280.499108 7.844092
59280.502760 5.443852
59280.506413 5.827567
59280.557671 -2.542947
59280.561268 -1.014657
59280.564813 2.616119
59280.600068 10.934187
59280.602237 13.208024
59280.607649 15.155850
59280.609786 15.760382
59280.631778 12.090622
59280.648076 19.431320
59280.651725 19.771499
59280.659042 27.626094
59280.662700 29.459992
59280.675354 38.227320
59280.689984 37.368086
59280.711356 34.568993
59280.729610 38.915746
59280.788121 12.159640
59359.124030 11.223559
59359.205608 16.703622
59359.304077 9.694277
59359.359592 23.270253
59359.361469 22.942385
59359.366205 22.565678
59359.381221 22.939340
59359.384871 23.273094
59359.392170 23.960581
59359.399484 25.945094
59359.403141 26.947340
59359.420941 16.230058
59359.424587 13.096009
59359.431882 8.243300
59359.439178 -0.272615
59359.442828 -3.822878
59359.455174 -5.176145
59359.465946 -8.765729
59359.476718 5.242681
59359.487479 22.347512
59359.503617 4.126983
59359.505065 1.697865
59359.510701 -3.459539
59359.519036 -8.777531
59359.526058 -2.203033
59359.533364 6.847952
59359.540664 15.421406
59359.544310 18.494226
59359.557991 29.157793
59359.559463 28.877364
59359.560535 29.391114
59359.572547 21.692280
59359.591433 17.826445
59359.652406 10.497400
59359.674540 13.797497
59360.235823 20.110563
59360.246732 22.728262
59360.316969 22.318028
59360.333783 24.504282
59360.335677 24.475328
59360.343996 22.311518
59360.350541 22.006347
59360.354188 20.829762
59360.371346 21.747876
59360.374997 21.644398
59360.382300 21.931685
59360.389600 20.255017
59360.393249 19.663805
59360.408933 26.733640
59360.412582 25.537729
59360.416232 25.590849
59360.430070 22.149998
59360.432524 21.857960
59360.434438 22.247648
59360.536831 11.439532
59360.550106 14.099414
59360.553855 15.611334
59360.556866 17.168153
59360.558359 18.797333
59360.559939 19.184260
59360.561008 18.805794
59360.669733 22.009920
59360.718006 19.802716
59360.743689 8.913173
59360.744938 8.683392
59360.746480 7.535779
59360.747645 6.830252
59360.750537 5.347189
59360.765895 3.949554
59361.185213 13.293131
59361.203266 11.068108
59361.305681 13.280967
59361.338403 6.707437
59361.340458 3.977385
59361.341825 3.094758
59361.343409 1.194285
59361.346172 0.187120
59361.351293 -1.130774
59361.369813 0.854438
59361.421592 17.026178
59361.468193 15.456682
59361.471839 17.687504
59361.475487 19.944584
59361.491134 21.333644
59361.494784 18.466081
59361.502083 17.599914
59361.509383 16.143795
59361.516692 18.917203
59361.520347 19.615960
59361.536516 21.722391
59361.537567 22.285665
59361.540826 22.466372
59361.549069 22.007391
59361.556369 21.890873
59361.563668 23.060847
59361.567318 24.587635
59361.582542 34.641915
59361.586195 33.285989
59361.593498 33.107846
59361.600800 28.910010
59361.604450 28.077947
59361.621811 18.211249
59361.625461 19.396611
59361.632760 18.657439
59361.640059 20.806809
59361.647359 21.093775
59361.654661 22.203883
59361.658313 19.242598
59361.674054 9.291798
59361.674857 9.594292
59361.677820 5.778227
59361.681718 1.542814
59361.704296 4.460435
59361.718056 18.872153
59361.721186 20.807912
59361.727672 25.200384
59361.734739 25.598453
59361.742035 24.696511
59361.745684 23.342472
59361.757082 16.297648
59361.789967 13.728838
59361.801940 16.896918
59361.816312 18.657542
59362.225341 10.178921
59362.228643 11.514796
59362.231508 12.465378
59362.326517 14.758896
59362.328617 14.695055
59362.329854 14.478974
59362.331354 14.422816
59362.333924 14.767228
59362.338478 17.429248
59362.351690 9.600775
59362.362451 15.624849
59362.373223 16.477231
59362.385935 24.517863
59362.396696 15.731497
59362.407467 16.569364
59362.418239 21.428745
59362.430575 23.248665
59362.441347 26.354460
59362.452119 22.507537
59362.462890 21.538764
59362.477507 18.430631
59362.478976 19.681102
59362.480343 19.829266
59362.494141 25.799139
59362.504913 30.235464
59362.515685 23.254307
59362.529418 17.240082
59362.540190 24.332079
59362.550962 18.958270
59362.563172 37.749842
59362.573944 40.645850
59362.584715 33.675614
59362.595487 25.828214
59362.607385 11.485469
59362.636962 4.572546
59362.651482 12.870907
59362.652552 12.666426
59362.654921 12.717254
59362.662659 13.985956
59362.667556 12.765974
59362.669771 12.652110
59362.683364 8.507828
